	Workload ID	Workload Name	Core Mask	Frequency A7	Frequency A15	Workload Duration	Number of Iterations	Samples Averaged	Status	Voltage A7	Voltage A15	Power A7	Power A15	Voltage Memory	Power Memory	Voltage GPU	Power GPU	Temperature C4	Temperature C5	Temperature C6	Temperature C7	Average Temperature A15	Core 0 CycleCount	Core 0 Event 0x14	Core 0 Event 0x16	Core 0 Event 0x13	Core 0 Event 0x0f	Core 1 CycleCount	Core 1 Event 0x14	Core 1 Event 0x16	Core 1 Event 0x13	Core 1 Event 0x0f	Core 2 CycleCount	Core 2 Event 0x14	Core 2 Event 0x16	Core 2 Event 0x13	Core 2 Event 0x0f	Core 3 CycleCount	Core 3 Event 0x14	Core 3 Event 0x16	Core 3 Event 0x13	Core 3 Event 0x0f	Core 4 CycleCount	Core 4 Event 0x1b	Core 4 Event 0x50	Core 4 Event 0x6a	Core 4 Event 0x73	Core 4 Event 0x14	Core 4 Event 0x19	Core 5 CycleCount	Core 5 Event 0x1b	Core 5 Event 0x50	Core 5 Event 0x6a	Core 5 Event 0x73	Core 5 Event 0x14	Core 5 Event 0x19	Core 6 CycleCount	Core 6 Event 0x1b	Core 6 Event 0x50	Core 6 Event 0x6a	Core 6 Event 0x73	Core 6 Event 0x14	Core 6 Event 0x19	Core 7 CycleCount	Core 7 Event 0x1b	Core 7 Event 0x50	Core 7 Event 0x6a	Core 7 Event 0x73	Core 7 Event 0x14	Core 7 Event 0x19	Average Utilisation	Core 0 Utilisation	Core 1 Utilisation	Core 2 Utilisation	Core 3 Utilisation	Core 4 Utilisation	Core 5 Utilisation	Core 6 Utilisation	Core 7 Utilisation	A7 Average Utilisation	A15 Average Utilisation	Average A7 CycleCount	Average A7 Event 0x14	Average A7 Event 0x16	Average A7 Event 0x13	Average A7 Event 0x0f	Average A15 CycleCount	Average A15 Event 0x1b	Average A15 Event 0x50	Average A15 Event 0x6a	Average A15 Event 0x73	Average A15 Event 0x14	Average A15 Event 0x19
268	61	parsec-blackholes-1	4,5,6,7	1000	1200	30.056285	-1	148		1.09372466216	1.00255067568	0.0894319527027	0.740153216216	1.21071790541	0.0195326824324	0.993800675676	0.0993753108108	50.1824324324	51.4121621622	54.5202702703	49.3243243243	51.3597972973	18088645.9791	3748143.94555	330020.561544	2684863.71167	4.29850719602	9069582.34319	1748007.70819	170854.137999	1244072.65437	41.0821341724	3255105.89575	545644.018929	58672.1545001	387943.377746	453.474304459	2563118.6847	399679.530408	43633.176722	288541.330119	15.8242675454	65043040.0763	63562291.5641	178948.68942	244020.360288	28963012.8726	22567636.8253	43740.5873112	607571422.779	590066696.039	844554.933493	2309679.03979	256552347.754	214788913.327	86725.9218739	465242476.363	460962620.662	704393.935995	1774616.85785	203939007.559	165528688.712	79029.6395284	78171696.319	66397057.2133	305510.118709	307572.675366	28983965.9692	25463574.0441	65510.9991912	12.8535203306	0.508038607504	0.255489550156	0.125136858618	0.0821841936556	5.35442792255	50.3808250219	38.5599898811	7.36320389793	0.242712302484	25.4146116809	8244113.22568	1610368.80077	150795.007691	1151355.26848	128.669803343	304007158.884	295247166.37	508351.919404	1158972.23333	129609583.539	107087203.227	68751.7869762
269	62	parsec-bodytrack-1	4,5,6,7	1000	1200	30.058127	-1	148		1.09375	1.00331925676	0.0938798378378	0.800734304054	1.21126689189	0.0327067972973	0.993944256757	0.0993913851351	50.777027027	52.5202702703	53.5878378378	49.4391891892	51.5810810811	67734494.1003	14454772.1573	1219371.11936	10584346.4007	12.3386262847	6891256.34369	1237731.93701	116512.930066	868870.368134	16.6193293077	8830503.56418	1644752.17758	154423.200566	1215442.98426	20.694840763	5202088.74499	932527.868092	81342.2671549	647953.999677	13.1332589756	120265758.919	106701763.385	984678.552514	238362.855881	42506146.0578	23591713.8054	1035061.04655	912097693.066	1124496451.3	9020504.1239	844509.223573	425669849.252	273318082.397	980495.284142	104009258.615	89500487.2983	796956.242864	211476.422791	35739225.0163	19731464.5526	949476.309058	77075883.2771	76665915.5996	910792.229048	253249.049164	42180108.3576	14806499.1384	1195241.99648	12.68660441	1.52420206522	0.169565257777	0.217676118549	0.0899187565736	9.98265316079	75.0330447855	7.92963551799	5.93834538686	0.500340549529	24.7209197128	22164585.6883	4567446.03499	392912.379287	3329153.4382	15.6965138327	303362148.469	349341154.396	2928232.78708	386899.387852	136523832.171	82861939.9734	1040068.65906
270	63	parsec-canneal-1	4,5,6,7	1000	1200	30.05804	-1	147		1.0937585034	1.00258503401	0.090735	0.718986340136	1.21200680272	0.060277537415	0.994030612245	0.100953346939	51.619047619	51.4013605442	54.6734693878	50.4013605442	52.0238095238	13190372.8197	2678227.9833	236971.023673	1913738.84183	4.99124025361	4657448.10576	866360.617735	80604.079792	590661.00423	16.3139868492	2525267.70593	374223.161011	42526.7306616	269982.714275	14.1381012922	6515706.91673	1135640.66861	122089.610704	827271.043377	34.0791269452	358854283.587	202558134.677	2656816.5655	1016209.65936	103833749.113	64966340.8803	3293019.10311	287511501.032	140886312.209	1708217.3488	1731787.49448	71614520.0659	47650736.2293	2730095.28351	356098165.644	186134700.106	2814805.76842	648948.774948	95025276.1079	58890093.82	3776914.85736	219334196.555	114961955.317	1436618.11405	1324544.71225	58734205.1385	39601104.5682	1990679.56276	12.7304041452	0.312305423747	0.100204285327	0.0969361390689	0.106396606893	30.3467680654	24.5126033419	29.494557995	16.7456431318	0.153960613759	25.2748931335	6722198.88703	1263613.10766	120547.861208	900413.400929	17.380613835	305449536.705	161135275.577	2154114.44919	1180372.66026	82301937.6064	52777068.8744	2947677.20169
271	64	parsec-dedup-1	4,5,6,7	1000	1200	30.058541	-1	147		1.09353741497	1.0037585034	0.107795088435	0.787527632653	1.21139455782	0.0373855782313	0.993920068027	0.101198836735	52.5238095238	51.8163265306	54.5918367347	50.2108843537	52.2857142857	202769956.093	43791336.4937	3591041.50957	32250963.3081	0.502746214092	22312629.8782	4188193.31901	349809.856408	3058684.19611	8.31460415524	28037343.2193	5364872.85003	468388.384932	3971497.03325	102.933722016	9243004.3285	1268865.78281	112668.512884	875017.141859	26.8602637032	530388740.179	582162275.948	5101259.46587	1191142.13767	282350894.375	176730074.321	1851501.56734	378418034.357	379530079.284	3855311.1842	905355.807941	180936803.488	118960205.433	1817955.94932	273184008.775	287793823.274	2652956.62004	635935.23861	149730663.532	85038768.691	1622947.28651	79779568.3272	59892584.6661	615464.487197	146238.735422	33433700.769	16360102.5266	637612.305968	13.3834332828	4.58604706066	0.337377643296	0.427994321961	0.133228805859	43.1821170855	31.3511702144	20.6298575587	5.06579360084	1.37116195794	25.0572346149	65590733.3797	13653317.1114	1130477.06595	10039040.4198	34.652834022	315442587.91	327344690.793	3056247.93933	719667.979912	161613015.541	99272287.7428	1482504.27728
272	65	parsec-ferret-1	4,5,6,7	1000	1200	30.059328	-1	147		1.09370748299	1.00455782313	0.0931022312925	1.039649	1.2118622449	0.0399853197279	0.993962585034	0.101896564626	53.3673469388	52.6530612245	57.1292517007	51.5782312925	53.6819727891	27212202.6594	5661300.66845	493311.367345	4119886.02645	4.62673180223	8242010.51106	1485561.22425	147920.375894	1047881.87116	39.0366466209	4082759.9068	645843.761092	70229.2525566	460822.415811	59.8536833996	2602990.33977	358713.413936	37695.5772691	257296.258288	7.79651285327	555020272.925	831745944.104	3474999.86768	409514.797635	368025271.546	227911879.403	4501769.39403	218368371.131	237338948.811	1432070.31597	457435.628041	102658244.264	65474577.1372	1470318.08946	666367372.024	993485044.859	4402601.56283	450378.936623	439988311.807	273613835.795	5410522.79297	247650397.242	232521360.313	2486960.53504	1102108.61491	101252608.34	75852580.7931	2615112.71764	17.5791519909	0.636496289036	0.267443229015	0.0569204579521	0.0328633869007	45.0110138649	17.4046813053	56.5335470522	20.5479903428	0.248430840726	34.8743081413	10534990.8543	2037854.76693	187289.143266	1471471.64293	27.828393669	421851603.331	573772824.522	2949158.07038	604859.494301	252981108.989	160713218.282	3499430.74852
273	66	parsec-fluidanimate-1	4,5,6,7	1000	1200	30.056152	-1	148		1.09375	1.00362331081	0.0939315337838	0.81511677027	1.21188344595	0.0462203783784	0.994324324324	0.101091412162	52.1418918919	52.0945945946	54.3648648649	50.5	52.2753378378	56967927.9816	12012677.9568	1004296.27218	8781471.55647	8.04777005396	8147815.21335	1341328.55687	123430.048675	945182.722829	21.4612513931	6682426.53269	1013170.95088	98910.8582996	735480.101519	68.0274272571	5824823.54235	919588.168841	75935.3699819	638448.765565	10.2157934324	389651325.09	473057188.196	1370206.52989	547476.783078	161533715.15	157521970.293	4262069.7518	473717091.366	640423126.346	1421709.50546	374775.058529	201554045.917	211623937.254	3333078.89427	190114822.412	175502078.3	968161.141315	742838.902283	76514259.2758	58261552.7866	3253530.39886	178447575.132	224848747.224	706549.708372	144004.655219	72547327.7689	75748510.8836	1480584.82585	12.8798399924	1.00890365627	0.13297490478	0.0934932396181	0.0332845160431	32.3601008045	39.501667022	15.002912342	14.3685410482	0.317164079177	25.3083053042	19405748.3175	3821691.40834	325643.137284	2775145.7866	26.9380605341	307982703.5	378457785.016	1116656.72126	452273.849777	128037337.028	125788992.804	3082315.96769
274	67	parsec-streamcluster-1	4,5,6,7	1000	1200	30.056892	-1	143		1.09375	1.00380244755	0.090268041958	0.925086769231	1.21049825175	0.0200605384615	0.994405594406	0.100767832168	52.2657342657	52.1188811189	55.3146853147	50.4125874126	52.527972028	14491200.4773	2997423.65806	268720.335189	2134934.86063	4.1020406425	4785760.3524	928022.370204	85727.1892808	640683.362753	15.5494701131	2913396.27997	487951.673382	53247.1892516	346315.204346	74.0108033394	5120711.20297	912892.632052	97044.7385412	665161.979867	33.913936984	398564898.186	514477459.696	7747676.70725	32283.8628982	123220336.845	128135824.387	69662.113431	369995069.472	477116643.607	7167003.63658	31329.4183539	114812568.948	118946476.06	63950.1315353	367397414.37	473499376.513	7106025.14245	33331.8178875	114153497.263	118123871.746	69641.7056627	72413493.0736	79270454.8114	1308788.25798	90664.0152481	22941196.8563	21880205.285	105570.598882	12.4269539922	0.292616800377	0.136476099965	0.096455268869	0.205034992053	34.5277668235	30.1979658931	28.2252693213	5.69065094442	0.182645790316	24.6604132456	6827767.07817	1331572.58342	126184.863066	946773.8519	31.8940627698	302092718.775	386090983.657	5832373.43607	46902.2785969	93781899.9783	96771594.3696	77206.1373778
275	68	parsec-swaptions-1	4,5,6,7	1000	1200	30.056038	-1	147		1.09375	1.00341836735	0.087640755102	0.827759863946	1.21083333333	0.0186871156463	0.994132653061	0.0983880680272	50.7959183673	49.843537415	54.7891156463	49.5102040816	51.2346938776	13100035.0702	2747799.87648	241441.429815	1960623.73764	1.10725512379	4441302.43543	965723.682401	78125.4356276	628496.328578	15.014143501	5324729.4962	979472.399331	105152.693439	706996.14703	37.7207961334	2057473.44896	348718.427955	36645.2566571	249663.971972	8.59067851241	419858710.471	521632625.204	2401523.8336	534989.276316	227689236.284	165350534.815	27269.2735745	4315102.30663	2066222.78725	57193.4182668	16627.2785936	1071761.88627	885237.970392	17892.4454447	616392247.408	764811435.223	3580728.66849	789665.339185	333853293.961	242694989.098	40050.9857118	177035246.39	207948062.508	1118673.37807	283658.478513	91617815.8392	67216529.3827	49788.587836	12.6934089124	0.407440737516	0.165325948328	0.100532823967	0.0	33.5752584836	0.216083565645	53.0336178609	13.8369323343	0.168324877453	25.1654730611	6230885.11271	1260428.59654	115341.203885	886445.046304	15.6082183176	304400326.644	374114586.43	1789529.82461	406235.093152	163558026.992	119036822.817	33750.3231417
276	0	idle	4,5,6,7	1000	400	30.146668	-1	145		1.09375	0.915396551724	0.0901310413793	0.130977468966	1.2111637931	0.0186650206897	0.993836206897	0.10303982069	50.9517241379	49.8482758621	53.0551724138	50.0	50.9637931034	15651030.1588	3300334.85362	301973.646974	2347494.14037	39.7445934016	3769225.18722	831494.714783	71251.9259338	559053.878119	2.66733792186	1366903.57218	266037.325837	26697.4159231	189828.322139	4.81323722096	1534681.52481	288499.884975	30784.6033348	207274.655736	9.50511902762	1163185.22865	495392.234178	16104.4955438	3874.53940094	260952.395707	221665.960267	4112.41124622	1085701.51022	464530.097847	15006.3076569	3712.27646148	242524.247319	206036.590461	2267.53052471	2056805.45372	1034962.51516	32983.9039831	8333.35183714	548604.243032	459152.737448	6948.31067943	13846369.5987	8879106.33546	217549.214219	75052.5992659	4665650.35551	3992747.3281	37139.6680107	0.714770278712	0.417923419269	0.145826669539	0.0561122180905	0.138908278654	0.432700316508	0.483039366098	0.973311344572	3.11860615986	0.189692646388	1.25191429676	5580460.11074	1171591.69481	107676.898041	825912.749092	14.182571893	4538015.44783	2718497.79566	70410.9803508	22743.1917414	1429432.81039	1219900.65407	12616.9801153
277	1	basicmath	4,5,6,7	1000	400	30.146396	-1	143		1.09370629371	0.915034965035	0.100124118881	0.211829657343	1.21126748252	0.0221035524476	0.993881118881	0.103918909091	51.4055944056	50.1468531469	53.8601398601	50.2377622378	51.4125874126	115355916.864	25210214.3205	2085078.85246	18543684.0871	26.4323233132	10900070.232	2452689.49213	182279.001252	1670684.14021	14.0046322508	12470917.8655	2674012.96682	220494.144926	1922248.01251	32.9006384055	6541345.70313	1390464.31478	109292.100353	979770.023118	12.3949387942	163433303.152	223790793.208	1106225.31196	924539.145506	122121446.837	64963825.1158	385916.111286	58203106.509	72032299.8175	411751.409602	293208.706862	38538893.7143	21143965.1956	50371.1389252	15856436.5602	16909421.7661	131677.489546	71685.1632024	9080799.08049	5092510.33243	20881.7874135	14385879.536	8760007.18627	218880.151082	73977.5118091	4603123.06602	3936975.24718	52153.2731241	8.01727971031	2.83336752591	0.401214818535	0.426283890195	0.165613092459	39.8556862125	14.4163776149	3.38882225614	2.73745897486	0.956619831775	15.0995862646	36317062.6661	7931845.27356	649286.024747	5779096.56573	21.4331331909	62969681.4393	80373130.4945	467133.590547	340852.631845	43586065.6744	23784318.9728	127330.577687
278	2	bitcount-small	4,5,6,7	1000	400	30.146281	-1	145		1.09376724138	0.914810344828	0.0943244482759	0.22643962069	1.21121551724	0.0204863793103	0.993818965517	0.104256041379	51.3379310345	50.4620689655	54.1931034483	50.6413793103	51.6586206897	53484936.087	11061675.9608	958976.91592	8094461.01251	41.2507423141	11168752.6616	2092462.24227	197238.100108	1511579.38551	20.8280491201	5276464.89357	912073.810301	87655.8947023	667575.338212	27.4303707032	4400205.71984	702243.29536	71375.5247694	517993.560132	23.4026446554	120611225.527	208834805.094	141277.903301	35833.1231936	174604672.524	37430340.8293	66679.45209	101820343.065	174605421.425	115163.091322	29528.1170275	143281838.674	33070899.7935	25120.085965	81300414.3361	137382401.974	118359.433967	30417.7015929	112461325.712	26270833.8599	25455.159147	39024268.2635	46982752.8719	288921.371345	92250.2382589	31933067.8492	13890519.1894	54169.0788386	10.8571861499	1.40466174125	0.164693013849	0.138675105486	0.0997274009229	31.1911119543	25.3689423802	19.2187694088	9.13720857705	0.451939315377	21.2290080801	18582589.8405	3692113.82719	328811.608875	2697902.32409	28.2279516982	85689062.7977	141951345.341	165930.449983	47007.2950182	115570226.19	27665648.418	42855.9440102
279	3	qsort	4,5,6,7	1000	400	30.146629	-1	143		1.09375874126	0.914938811189	0.101443804196	0.214022678322	1.21125	0.0272602027972	0.993671328671	0.104258391608	51.6573426573	50.7902097902	54.0	50.979020979	51.8566433566	105079813.788	22412963.4546	1876243.04173	16469585.3101	75.527863947	18880709.1439	3991523.84437	332421.301707	2893348.89725	16.1621983878	13715285.7789	2862367.41988	245568.738374	2058798.77097	42.898352368	4652008.22309	799491.811995	76433.3553453	561099.610347	38.7638919354	32504512.9115	37620845.373	234865.748089	130951.676877	18754157.6308	11196006.0993	247102.553164	218653681.972	310144668.522	1119875.29093	962089.796846	152023830.396	86107261.7343	1041852.66869	3492857.09004	1203201.00392	39236.345994	9977.08500189	641307.195137	536105.325665	19654.8494083	17035525.7879	10834981.3522	251977.692865	83924.1394244	5651369.8415	4583051.41104	147990.055374	8.8052995521	2.34529490224	0.405123316673	0.404058553484	0.126357906532	7.13895488412	54.9325770926	1.25155410348	3.28475579118	0.820208669734	16.6519604678	35581954.2334	7516586.6327	632666.609288	5495708.14716	43.3380766596	67921644.4403	89950924.0627	411488.769469	296735.674538	44267666.2658	25605606.1426	364150.031659
280	4	susan-smoothing	4,5,6,7	1000	400	30.149715	-1	145		1.09375	0.914956896552	0.0924376482759	0.271771413793	1.21125	0.0211883241379	0.993810344828	0.104336772414	52.2620689655	51.1448275862	54.6551724138	51.0965517241	52.2896551724	28243532.4943	5478918.65442	513937.902168	3958187.78975	59.0715134648	7497105.1192	1374565.00275	134570.007571	989095.872765	16.9902592553	2871238.73061	413283.338492	45340.1409482	298835.075638	22.2066254752	2071558.62236	256393.246887	29276.8582269	187474.058299	12.7807402152	136408626.28	218267186.935	175525.910284	44788.1921566	124847746.911	65799302.889	83372.7580654	118531057.122	188995405.294	159623.234899	41770.235297	108083167.333	57023049.8557	80471.3862553	118299523.284	187924297.179	171452.659937	44716.9013306	107455734.946	56750007.718	78442.8203062	41911899.2446	50319611.0039	310184.1546	100457.582776	28241175.3711	16721575.0262	114608.879749	12.8596856349	0.860388916434	0.165784026156	0.0193825664925	0.0661543538132	33.5461182494	29.4656014378	28.7671657411	9.90522259547	0.277927465724	25.421027006	10170858.7416	1880790.06063	180781.227229	1358398.19911	27.7622846026	103787776.482	161376625.103	204196.48993	57933.22789	92156956.14	49073483.8723	89223.961094
281	5	susan-edges	4,5,6,7	1000	400	30.147205	-1	145		1.09375	0.91499137931	0.0958071034483	0.277852772414	1.21125	0.0335488758621	0.993767241379	0.105185593103	52.1931034483	51.2137931034	55.0827586207	51.2551724138	52.4362068966	46500250.6917	8522960.31209	873677.222107	6305179.11007	60.2816872683	13361141.6888	2012875.41604	207509.277544	1468580.90357	65.8044872392	17816399.7963	2708772.32145	283717.736293	1999875.82289	127.774418981	4351728.46593	440071.586464	38311.0281627	286764.922712	14.2480946619	100447094.141	154729577.289	550744.70494	125659.0188	78388684.6779	35841494.7262	531233.903615	127863932.176	202526452.035	637631.146588	147435.807129	102793713.832	46531775.6831	580237.895228	107135776.637	165642765.231	575243.77168	132814.471046	83551793.013	38304094.2945	554212.004824	92274887.5146	127820844.578	659908.635214	176343.682495	63574446.3591	31507969.9134	582271.661666	13.014107861	1.40617526668	0.415045276887	0.582877024455	0.132308707626	23.8663790194	30.4816152368	25.2975267135	21.8776200684	0.634101568911	25.3807852595	20507380.1607	3421169.90901	350803.816027	2515100.18981	67.0271720375	106930422.617	162679909.783	605882.064605	145563.244868	82077159.4704	38046333.6543	561988.866333
282	6	susan-corners	4,5,6,7	1000	400	30.15315	-1	145		1.09375	0.914956896552	0.0978197310345	0.262781558621	1.21125	0.0387770551724	0.993827586207	0.105510931034	52.2275862069	51.2413793103	55.0206896552	51.3862068966	52.4689655172	83618763.4533	14859338.2917	1560948.48382	11090386.4257	243.202690544	14987655.7433	2037503.92385	214616.434263	1506209.49874	32.6101166061	7432491.56029	618017.500907	71610.6377032	462945.389934	12.406836446	5657151.92665	294180.645248	33484.2472612	214020.212055	10.6448230757	104431453.056	132472262.468	891596.403806	258539.734452	60539494.0948	33908685.1105	1060898.87422	102571581.503	129286339.216	875562.270649	257188.892028	59067174.5307	33203229.7819	1054919.63713	101802411.214	128699449.205	865153.850373	252651.110261	58761838.9611	32989563.4866	1059304.76677	101750300.002	119426197.808	972954.420789	293811.894639	54896200.6933	32393147.3322	1061064.50617	12.3119858504	3.70868027353	0.123353660881	0.0531465036712	0.0431515011725	24.1119588837	23.4421037718	23.4945650218	23.5184634053	0.982082984815	23.6417727707	27924015.6709	4452260.09043	470164.950763	3318390.3816	74.7161166681	102638936.444	127471062.174	901316.736404	265547.907845	58316177.07	33123656.4278	1059046.94607
283	7	jpeg-encode	4,5,6,7	1000	400	30.147566	-1	145		1.09375	0.914956896552	0.0945558068966	0.260893137931	1.21125	0.0290472965517	0.99375	0.105362186207	52.2	51.2482758621	55.1172413793	51.2620689655	52.4568965517	33775242.9991	6427867.43571	640731.586587	4748697.46668	19.2846514903	6115589.30428	969966.079107	93725.6725092	675326.42065	14.0460011217	3353900.73636	371749.807236	42968.0541656	271732.802863	22.4850669164	13436694.3224	2258297.74465	211930.140732	1603922.99495	116.243209039	119833447.038	190389321.488	695129.940149	110553.183643	91069546.2602	34586455.4125	428978.407967	101418923.214	159324872.035	614760.448577	104087.106003	76991153.1503	29859733.102	418369.379852	92263019.981	143326646.95	584364.47462	99840.9337894	69505469.1533	27178885.8666	398832.472046	69964730.385	93138207.4165	638090.128805	150746.209272	46918247.4141	21411875.7792	445401.075999	11.8764443935	0.587314727664	0.0863670728738	0.103267074454	0.78086783662	29.0602397458	24.4958090038	22.697624481	17.0931497976	0.389454177903	23.3367057571	14170356.8405	2506970.26668	247338.863498	1824919.92129	43.0147321419	95870030.1545	146544761.972	633086.248038	116306.858177	71121103.9945	28259237.54	422895.333966
284	8	jpeg-decode	4,5,6,7	1000	400	30.147661	-1	143		1.09375	0.915043706294	0.103353468531	0.174429076923	1.21112762238	0.0255899020979	0.993758741259	0.104773398601	52.006993007	50.8951048951	54.1748251748	51.034965035	52.027972028	141203659.265	30036158.2793	2464451.90357	21981139.9875	28.3785442624	16044291.9434	3185825.92035	273529.374242	2326349.44929	11.0375629419	24436596.2758	4543105.32611	421608.687133	3331553.15434	91.6446551265	5794769.20582	923216.570486	89268.4466126	680250.13829	12.5741391936	37844381.4321	36697792.8416	531093.03259	134707.183714	18083051.8314	9039060.51365	240721.325255	33549929.1299	31869551.7658	473815.553222	121287.056862	15704728.421	8004399.75272	196733.40179	38388853.4271	38130328.5213	519918.233724	131366.187198	18708619.2875	9262233.36371	223370.845588	42590877.8838	36294871.1242	628037.324935	175813.46727	18144442.9279	10742823.3064	236124.907391	4.87655265609	3.70321769683	0.373510257143	0.805871449377	0.0992873174571	8.51595768239	8.45371446913	7.90240250852	9.12064798864	1.2454716802	8.49818066217	46869829.1726	9672076.52406	812214.60289	7079823.18234	35.9087253811	38093510.4682	35748136.0632	538216.036118	140793.473761	17660210.617	9262129.23412	224237.620006
285	9	typeset	4,5,6,7	1000	400	30.147495	-1	144		1.09376736111	0.914921875	0.0930591666667	0.253144506944	1.21114583333	0.0269771527778	0.993741319444	0.105215888889	52.2291666667	51.5347222222	54.8888888889	51.0069444444	52.4149305556	21040078.8824	4231397.51013	384699.012926	3003519.39748	58.9683194983	7462497.0896	1416308.79203	130977.224611	979483.530485	33.620691347	2870904.69735	443700.357077	49851.9511725	327333.341528	25.1922567593	2333166.06939	346005.113909	38575.8696146	253085.635976	22.2598396693	116860176.745	118263691.827	1804227.94217	679662.119215	47310907.064	31742231.1487	494720.969255	220292456.139	243076555.196	3588639.24792	1317771.33377	97793958.8646	66047295.0149	962305.508615	23137184.8785	23689497.1096	378405.358748	130542.042377	9744814.60498	6722562.66879	117977.025068	16720291.5062	10689053.4999	266247.303718	83464.7261083	5478937.70759	4586808.86698	169344.4809	11.5636954858	0.564451422265	0.265823662623	0.106360818603	0.0332270069113	28.2306873693	54.2456989208	5.51576682334	3.31028344247	0.242465727601	22.825609139	8426661.68469	1609352.94329	151026.014581	1140855.47637	35.0102768185	94252527.3173	98929699.4081	1509379.96314	552860.055368	40082154.5603	27274724.4248	436086.995959
286	10	dijkstra	4,5,6,7	1000	400	30.146441	-1	145		1.09400862069	0.915	0.0926763310345	0.237691758621	1.21119827586	0.0200015655172	0.993827586207	0.105271158621	52.1793103448	51.0620689655	54.8344827586	51.075862069	52.2879310345	24212442.5119	4598210.1556	442626.279426	3336319.23223	49.2827691208	6078989.93754	1113951.17016	102790.564612	766025.679278	10.5432224163	2270217.29193	287781.166866	31532.4906688	210225.648913	10.1045775515	2057225.59065	244907.856423	27307.9146663	178491.820996	7.59960429536	149344739.771	156031368.541	975626.205511	242051.254556	72376226.4606	17377383.006	30286.7743677	105007901.278	108592343.918	723388.494016	176330.693287	50444360.8514	12700891.0899	29725.5536552	129705494.546	133914273.063	937660.659856	214387.435246	62188011.8271	15338968.1639	31026.0749325	33828891.2463	28407648.6314	362336.729639	109384.077626	13784109.3396	7002035.03168	51574.9628891	12.8564865875	0.829996985779	0.0661543538132	0.0199262410262	0.0	37.3591986369	24.984929086	31.8330498268	7.73589773448	0.229019395154	25.478268821	8654718.83299	1561212.58726	151064.312343	1122765.59535	19.382543346	104471756.71	106736408.538	749753.022256	185538.365179	49698177.1197	13104819.3229	35653.3414611
287	11	patricia	4,5,6,7	1000	400	30.14774	-1	143		1.09378496503	0.91520979021	0.0948281958042	0.239036783217	1.21122377622	0.0267516993007	0.993916083916	0.105362608392	52.2937062937	51.4965034965	54.6433566434	51.0	52.3583916084	44848758.9857	9541862.16432	787709.088218	6882784.02959	38.133993301	6676504.81203	1356925.22521	115563.315168	934530.151079	15.9909884465	6552002.47072	1259197.5099	117310.081757	915448.81504	37.5737624961	6123290.55452	1100856.6199	104454.990281	796666.406038	35.631149452	135369879.605	150827981.887	2027645.00799	696576.641684	84765081.066	44753495.6516	406160.265874	201003996.779	223845707.098	3064449.91358	1039048.68159	125454898.975	65849854.135	345682.826782	3040542.96422	1207393.26225	37602.7973656	9947.85368234	644062.386173	538399.862611	17231.8681341	15178049.4412	9107344.81281	237868.839949	76965.9257802	4788391.31119	4093937.38073	113945.786615	10.9897752021	1.31265125317	0.255960523913	0.196871277116	0.160266217981	32.3368350965	49.9726613709	0.521980621094	2.86342388531	0.481437318045	21.4237252434	16050139.2057	3314710.37983	281259.368856	2382357.35044	31.8324734239	88648117.1975	96247106.7649	1341891.63972	455634.775684	53913108.4345	28808921.7575	220755.186851
288	12	stringsearch	4,5,6,7	1000	400	30.148692	-1	145		1.09374137931	0.915198275862	0.100841806897	0.180951103448	1.21111206897	0.0283850965517	0.993801724138	0.105102413793	52.0	50.9931034483	54.2482758621	51.0	52.0603448276	90175506.5192	16952009.3801	1565393.10075	12312747.5869	147.142354742	37916476.5342	5666546.25158	604441.507581	4241981.24194	270.231106223	25395937.7544	3396760.57075	388959.308254	2578972.0947	218.323499436	11971097.1729	1155687.41182	148601.184293	878166.723772	138.418466735	37814666.2678	26812824.1225	591543.723929	137203.879861	13450826.1868	9455528.74327	167450.544877	73059410.7482	60253819.4548	1039697.42785	237729.505999	29824602.8657	19425348.84	376308.356162	38552569.7309	27550387.0685	595777.781939	139845.751471	13821902.6933	9688737.30038	156887.107438	48610866.9776	34141685.9163	759621.97835	197504.24595	17289778.8741	12705124.4953	212702.18059	6.21046578369	2.79126597166	1.62538500282	1.17069313018	0.569145429004	8.671462938	17.0457436683	7.78379529058	9.99579969113	1.53912238341	10.874200397	41364754.4952	6792750.90357	676848.775219	5002966.91184	193.528856784	49509378.4311	37189679.1405	746660.228017	178070.84582	18596777.655	12818684.8447	228337.047267
