	Workload ID	Workload Name	Core Mask	Frequency A7	Frequency A15	Workload Duration	Number of Iterations	Samples Averaged	Status	Voltage A7	Voltage A15	Power A7	Power A15	Voltage Memory	Power Memory	Voltage GPU	Power GPU	Temperature C4	Temperature C5	Temperature C6	Temperature C7	Average Temperature A15	Core 0 CycleCount	Core 0 Event 0x14	Core 0 Event 0x16	Core 0 Event 0x13	Core 0 Event 0x0f	Core 1 CycleCount	Core 1 Event 0x14	Core 1 Event 0x16	Core 1 Event 0x13	Core 1 Event 0x0f	Core 2 CycleCount	Core 2 Event 0x14	Core 2 Event 0x16	Core 2 Event 0x13	Core 2 Event 0x0f	Core 3 CycleCount	Core 3 Event 0x14	Core 3 Event 0x16	Core 3 Event 0x13	Core 3 Event 0x0f	Core 4 CycleCount	Core 4 Event 0x1b	Core 4 Event 0x50	Core 4 Event 0x6a	Core 4 Event 0x73	Core 4 Event 0x14	Core 4 Event 0x19	Core 5 CycleCount	Core 5 Event 0x1b	Core 5 Event 0x50	Core 5 Event 0x6a	Core 5 Event 0x73	Core 5 Event 0x14	Core 5 Event 0x19	Core 6 CycleCount	Core 6 Event 0x1b	Core 6 Event 0x50	Core 6 Event 0x6a	Core 6 Event 0x73	Core 6 Event 0x14	Core 6 Event 0x19	Core 7 CycleCount	Core 7 Event 0x1b	Core 7 Event 0x50	Core 7 Event 0x6a	Core 7 Event 0x73	Core 7 Event 0x14	Core 7 Event 0x19	Average Utilisation	Core 0 Utilisation	Core 1 Utilisation	Core 2 Utilisation	Core 3 Utilisation	Core 4 Utilisation	Core 5 Utilisation	Core 6 Utilisation	Core 7 Utilisation	A7 Average Utilisation	A15 Average Utilisation	Average A7 CycleCount	Average A7 Event 0x14	Average A7 Event 0x16	Average A7 Event 0x13	Average A7 Event 0x0f	Average A15 CycleCount	Average A15 Event 0x1b	Average A15 Event 0x50	Average A15 Event 0x6a	Average A15 Event 0x73	Average A15 Event 0x14	Average A15 Event 0x19
1356	156	lat_proc_fork	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.050818	-1	148		1.07961148649	1.17392736486	0.0699402297297	2.35659478378	1.21021959459	0.0319966554054	0.991672297297	0.0994217702703	52.8175675676	55.4054054054	57.4594594595	51.9189189189	54.4003378378	34587533.6266	3172158.73035	352392.581951	2362168.76531	40.5345592233	29226803.5557	2062127.99253	288581.228719	1674164.32888	44.2649138033	19567390.3207	325886.391539	43482.6250033	249489.462572	7.83425149402	19225036.1901	253819.221798	36575.9135434	197186.186382	9.88071256095	1442949866.36	544883308.171	3602060.86007	1446754.32542	155628228.447	51317142.3114	563454.723791	1093387081.0	423348765.238	3244149.16626	1212601.63885	127041402.779	44412960.3639	561408.101153	1638435912.04	615263205.702	3320559.49882	1412347.87845	167870429.842	48621738.808	668878.556767	1256349078.92	452018763.465	3193788.06458	1185269.12281	122944842.117	44539314.3143	675730.534473	37.3692714935	0.262695188438	0.536020725913	0.0967242970966	0.122826390575	79.2983004093	59.6872514699	90.3383781555	68.7284817285	0.254566650506	74.5131029408	25651690.9233	1453498.08405	180258.087304	1120752.18579	25.6286092704	1357780484.58	508878510.644	3340139.39743	1314243.24138	143371225.796	47222788.9494	617367.979046
1357	157	bw_mem_rd	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.041663	-1	147		1.07899659864	1.17491496599	0.0807380272109	2.55862729932	1.21744047619	0.193566285714	0.992100340136	0.102318326531	55.2857142857	59.9455782313	59.5102040816	52.156462585	56.7244897959	20806818.3269	3130162.37877	282158.461457	2194392.65587	37.2916741239	9326592.03053	727922.357373	63195.0626314	489698.462586	2.93052388765	9104048.75612	577921.303711	73154.0484425	447128.865982	88.0564591421	7132147.74176	224715.607913	24036.4293227	161092.95528	5.50689829801	1595496191.44	312810619.873	20469233.9033	1034575.7174	145922488.234	74290981.7649	65709985.1747	1729031112.07	361477964.036	20591433.0075	1114465.2839	157913437.443	76339975.2272	65804616.0426	1731043598.59	373014064.544	19857426.3916	1129530.60992	159342844.368	76220003.8337	63790357.6064	465069306.511	118049934.88	1324840.00562	370143.181492	37746496.2669	16132462.9169	4236355.13178	37.3464367314	0.425399614667	0.16608269324	0.180205046895	0.0328633869007	87.4759836251	95.0826937028	94.5829336344	20.5664009572	0.201137685426	74.4270029798	11592401.7138	1165180.41194	110636.000463	823078.234929	33.4463888629	1380160052.15	291338145.833	15560733.327	912178.698176	125231316.578	60745855.9357	49885328.4889
1358	158	bw_mem_wr	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.151225	-1	144		1.07963541667	1.17403645833	0.0775530138889	2.34335682639	1.22336805556	0.240896527778	0.991736111111	0.102815305556	54.9027777778	59.1875	58.5972222222	51.7638888889	56.1128472222	20381043.7895	3294979.5195	306285.539379	2352846.82533	39.1796725259	7816895.79214	812992.744681	70155.2773473	548117.170288	6.48027660297	5689727.2842	320604.320117	35151.225102	228754.448352	34.8492936613	6429938.14809	440919.092741	53439.8820296	334509.330639	13.4559542353	1640608625.87	169407730.38	11755120.9446	745129.448323	62156428.6589	46089793.6277	73946210.5764	1765199650.42	208461504.292	11861893.1553	768013.408563	69675433.2525	45848605.8925	73619613.6465	1751176039.78	209183233.294	11836732.4321	820567.934264	72182844.0673	48481344.6779	74286096.3938	343477586.277	84604288.8076	487794.178382	259641.907887	26139423.1553	10798263.935	1798365.03041	37.8287024154	0.367009673117	0.06629578998	0.0136836343733	0.0996825421167	91.3149706963	98.1067458474	97.8457523904	14.2156667902	0.136667909897	75.3707839311	10079401.2535	1217373.91926	116257.980964	866056.943653	23.4912992564	1375115475.59	167914189.193	8985385.17761	648338.174759	57538532.2835	37804502.0333	55912571.4118
1359	159	bw_mem_cp_200m	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.12508	-1	147		1.07973639456	1.17517006803	0.0813953741497	2.59695145578	1.22235544218	0.258881027211	0.991768707483	0.105170816327	56.7551020408	61.7551020408	60.9115646259	53.0884353741	58.1275510204	21343343.906	3416644.72763	310729.621948	2420290.06878	40.447355996	8336062.10036	715784.905888	62068.2613485	481397.306211	3.60156602265	7289102.317	443561.294959	45884.6379909	312992.68138	31.7997146634	6178879.72184	217015.151208	22453.9518151	154072.062509	5.84701613869	1690692554.42	201337550.791	17212233.6125	884790.232631	71723047.8187	57944371.4766	78454040.6027	1791911756.88	240009407.638	17398477.3092	1026259.74648	84334104.221	63802209.5043	79577020.5719	1774369242.2	237118971.479	17175540.0431	1010303.08973	83122362.8267	62664968.3593	78807251.3968	286023597.982	55539506.7069	694030.735408	274530.210798	21093512.3873	12786941.3473	2809349.62896	37.8742615669	0.313698310095	0.131614612559	0.0958209132634	0.0393747242487	93.5277411695	99.5506962575	98.3222315774	10.5356186243	0.145127140042	75.4840719072	10786847.0113	1198251.51992	110284.118276	842188.029719	20.4239132052	1385749287.87	183501359.154	13120070.4251	798970.819911	65068256.8134	49299622.6719	59911915.5501
1360	160	bw_mem_cp_700m	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.080793	-1	139		1.07974820144	1.17505395683	0.0807935467626	2.6073172446	1.21723021583	0.103612877698	0.991600719424	0.104005978417	56.5827338129	60.6978417266	60.1798561151	53.2158273381	57.6690647482	47165334.791	7644797.28427	461527.176123	5589646.71551	28.9463624526	20579939.2167	2060153.05485	158724.133005	1440138.81904	660.162138855	22287349.186	2089291.19221	118038.924246	1528599.50547	2509.36195252	62193086.3454	9047978.53402	300349.893585	6374152.68272	14.2460248144	1631321353.93	627745892.421	4363606.54088	3390251.73136	287380104.973	181652283.874	30690076.0152	1673765791.66	650438585.36	4660773.95782	3752204.36403	300056844.385	193670704.526	33450690.4564	1489318282.52	552387694.104	3891169.00612	3185247.84459	250503152.764	159958837.205	28641812.443	811992165.955	197978628.514	1524264.0319	1202060.85126	82573865.6545	54278476.1973	7987020.80956	35.7777626555	2.20983301717	0.501692879157	0.734888656323	4.0744090246	84.658131794	87.3114702789	77.6289601766	29.4730194067	1.88020589431	69.767895414	38056427.3847	5210555.01633	259660.031739	3733134.43068	803.17911966	1401599398.52	507137700.1	3609953.38418	2882441.19781	230128491.944	147390075.451	25192399.931
1361	161	bw_mem_cp_2000m	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.050844	-1	148		1.07999155405	1.173125	0.0685645540541	2.22646221622	1.21086148649	0.0295552094595	0.991376689189	0.0991973108108	52.6216216216	55.3716216216	56.5878378378	50.6959459459	53.8192567568	24312312.0255	4231729.14009	470022.316422	3198420.11591	68.3367621251	7147539.20687	970200.840929	91363.0045071	665856.884354	16.9346652301	4138198.17299	347102.70682	37171.3744918	247303.404938	3.84200357295	3259393.60639	168969.500087	19253.8262716	125747.949927	1.0682121585	1533612803.83	582166309.886	600009.849665	812400.365813	142944471.041	19363970.1984	172978.526307	1372546558.86	527695799.959	599779.535516	739809.109005	133311518.722	20301410.8717	279429.745882	1517199981.16	575754383.797	619122.807151	801240.850368	142899391.495	21422745.0291	272518.312941	863007628.509	308445228.253	630113.31052	472542.32883	72132034.8689	14403851.3148	144423.127246	36.8555447481	0.770723463231	0.136812542924	0.0865726966785	0.00332845160431	83.9120946275	77.1756932053	84.7990578604	47.3855813213	0.24935928861	73.3181067536	9714360.75293	1429500.54698	154452.630423	1059332.08878	22.5454107717	1321591743.09	498515430.474	612256.375713	706498.163504	122821854.032	18872994.3535	217337.428094
1362	162	tlb	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.041759	-1	148		1.07990709459	1.17286317568	0.0670674864865	2.12021641216	1.21083614865	0.0277144932432	0.991351351351	0.0974004662162	51.0	54.9864864865	56.1689189189	49.3513513514	52.8766891892	15582045.5757	3071024.5607	283098.501989	2193370.5108	36.1075896909	7000458.90355	1257854.73359	140709.580909	931018.992637	24.5032635503	2605016.07802	393185.378438	40682.8371093	276336.694847	8.22135097835	1814479.9496	231534.43204	24182.7468436	165723.557057	1.27065103028	1269658001.25	287824915.645	251151.846072	143018.849591	26139647.17	31968622.6808	85665.4491131	1678144906.03	434220497.339	307537.168948	299680.631981	55434072.0337	38117505.3284	105421.318345	1781356998.08	460133242.685	331230.310549	322361.119891	58683983.3922	40373342.541	112439.08456	644074736.958	210747646.783	386637.412809	294402.647961	41885701.8019	16009246.0143	97758.9911848	37.259235208	0.482340364782	0.260576558712	0.0868033814432	0.0931966449207	70.0673781257	93.3340007288	98.4843927586	35.0692591565	0.230729237464	74.2387576924	6750500.12673	1238399.77619	122168.416713	891612.438834	17.5257138124	1343308660.58	348231575.613	319139.184595	264865.812356	45535851.0994	31617179.1411	100321.210801
1363	163	line	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.058432	-1	149		1.07990771812	1.17291107383	0.0722121208054	2.19610652349	1.21484060403	0.100558798658	0.991375838926	0.0998883355705	52.4899328859	57.1610738255	57.6040268456	50.966442953	54.5553691275	19723870.9692	3151862.08505	280527.049003	2228058.14125	28.4823178829	7926393.8847	707286.785189	61993.5503466	474681.070648	7.5232209303	10424797.8864	1059227.01553	136653.602369	830245.535524	55.2879701385	5941244.29478	247239.160646	26917.7289579	178534.279141	5.03559758405	1285409332.36	301094942.387	4050320.63922	556613.073637	100915341.452	27068050.294	14209196.2695	1748725666.32	494037741.323	5800143.54316	1026277.62025	184329683.699	49248020.2599	21403161.7658	1750112419.84	485728376.236	5699982.8319	998012.324654	179875143.716	47987556.3997	21343815.3942	628351736.723	220617100.162	2438023.50843	620582.77221	97698359.6069	30576517.7892	8940265.57047	37.1262304651	0.363626415732	0.0991833900882	0.291592620101	0.062654082693	69.0667780922	96.6868983324	96.6463694432	33.412168811	0.204264127154	73.9530536697	11004076.7588	1291403.76161	126522.982669	927879.756642	24.082276634	1353149788.81	375369540.027	4497117.63068	800371.447687	140704632.119	38720036.1857	16474109.75
1364	164	cache	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.04779	-1	148		1.07976351351	1.17190033784	0.0718095810811	1.96738626351	1.21510135135	0.117104587838	0.991266891892	0.0993357094595	52.1283783784	55.6554054054	55.4054054054	49.1216216216	53.0777027027	15829312.8281	3318785.18946	302226.256411	2365661.87266	36.8095092268	3429630.67852	716377.491416	63154.3016481	479773.942868	12.9004928142	1961757.74908	363197.517017	37935.3123805	253483.107269	6.76552738389	1194580.69585	201534.859848	20116.4427698	143099.520932	1.13351128114	1796272545.92	62936986.6538	31335890.304	86754.6236244	13274195.1694	10412205.7816	19108593.1706	1796504068.72	50796485.5604	19767673.4741	84340.1924981	12913674.3292	8634567.27306	24817889.4352	1777191933.96	49468194.0172	25123634.3273	68251.6718797	10210679.5248	8735720.77278	21361258.2724	48214121.6642	16630614.3003	365174.32271	92737.836645	7845856.94688	4985842.75782	606673.737988	37.4841775989	0.264419091396	0.199380777474	0.126481160964	0.0331213566507	99.1911862602	98.9515377446	98.1487445864	2.4429064061	0.155850596621	74.6835937493	5603820.48788	1149973.76443	105858.078302	810504.610933	14.4022601765	1354545667.57	44958070.1329	19148093.107	83021.0811619	11061101.4926	8192084.14632	16473603.654
1365	165	par_mem	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.097534	-1	147		1.0793622449	1.17474489796	0.0805563537415	2.59476583673	1.21698979592	0.223264238095	0.991556122449	0.106602802721	57.537414966	61.9047619048	61.1088435374	53.768707483	58.5799319728	15014111.554	3221468.56865	286452.723366	2271110.98448	36.4162649073	3186493.38568	698290.479008	59968.2519101	466002.254252	6.23391220524	2215310.44506	436828.899811	46187.6674685	308449.475617	27.7982934756	1154204.51789	216440.07499	21545.7093711	153478.59271	2.41255224509	1792643275.76	228039830.953	37432331.8684	59761.8854943	7300274.88034	36079984.1809	54052423.8089	1739242624.57	161187203.404	38996429.0026	44362.5040746	4530970.31246	27466435.4488	50501846.1146	1672648785.48	221349205.575	30050263.7878	56602.680251	7247774.68917	34975342.6753	48884609.1885	218134904.537	50304941.8065	3427221.77645	90277.5498777	7591134.40551	8778010.33605	2829619.79409	37.348324555	0.536698821724	0.131613078607	0.0234576589256	0.0662163311705	98.5456251466	95.7994848425	91.8315484682	11.388870279	0.189496472607	74.3913821841	5392529.97566	1143257.00562	103538.588029	799760.326765	18.2152557083	1355667397.59	165220295.434	27476561.6088	62751.1549244	6667538.57187	26824943.1603	39067124.7265
1366	166	gcc	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.047657	-1	148		1.07951858108	1.17660472973	0.0796438243243	2.97174500676	1.21434121622	0.0971528783784	0.991613175676	0.106851459459	58.2905405405	63.0743243243	63.1554054054	57.1756756757	60.4239864865	69349990.604	5649269.55399	736475.539348	4521676.44092	24.6369045954	42687856.0364	908335.75457	127683.865266	703437.487284	19.3730310233	40198780.8677	463202.898294	67094.9050857	359963.352899	35.3243350546	54662616.4246	2863984.40451	453301.06211	2465721.88705	118.279804504	1194365683.28	743940564.613	15646555.1117	3764264.23088	376317339.934	263112858.488	11267866.4255	1263633585.06	799985431.433	16672991.0428	4082164.26492	404761348.09	281311981.47	11566829.1915	1302962733.16	827176106.104	17402195.0006	4229281.7127	417532993.657	290663665.956	11826666.0838	1267495173.86	798926031.943	16764593.8802	4076798.28066	404693451.36	282094512.628	11783293.8518	34.294009734	1.12605059202	0.186558064673	0.0998535481296	0.744081897951	64.7788479736	68.551753083	71.2007531364	68.0781224943	0.539136025693	68.1523691718	51724810.9832	2471198.15284	346138.842952	2012699.79204	49.4035187944	1257114293.84	792507033.523	16621583.7588	4038127.12229	400826283.26	279295754.636	11611163.8882
1367	167	tar	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.044307	-1	148		1.07934966216	1.17559121622	0.0744051216216	2.74746651351	1.21136824324	0.0460170337838	0.991613175676	0.104360222973	56.6148648649	60.4391891892	61.7905405405	54.8175675676	58.4155405405	56120597.7595	11674603.4033	985107.23799	8379051.67656	17.2611720876	8946818.63232	1522187.93507	132092.452765	1031932.34576	20.9407177385	6213242.10601	853395.680863	87092.0102448	601478.753682	606.045849548	4714361.36582	547070.663345	55660.4693129	387921.476244	10.1851299523	902821266.562	1146039947.32	15427129.5464	5520554.0907	602908096.305	314602513.736	1719712.25088	776581113.624	963231761.555	13587530.043	4576622.18371	505253768.743	265419483.628	1551791.24842	992507606.133	1282276508.03	17282146.2037	6127666.42956	674488365.247	350795573.573	1606000.55968	655838054.977	767516719.563	11432358.932	3865778.80193	402404708.968	216434371.534	1694680.44899	23.1561896513	1.86532356857	0.160260821278	0.147279843626	0.0533540905681	49.4812187512	42.6304869659	54.6333365632	35.690295234	0.55655458101	45.6088343786	18998754.9659	3649314.42065	314988.042578	2600096.06306	163.608217331	831937010.324	1039766234.12	14432291.1813	5022655.37648	546263734.816	286812985.618	1643046.12699
1368	168	mpeg4_lq_mp	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.045289	-1	149		1.07997483221	1.16734899329	0.0658767785235	0.868025785235	1.21223993289	0.0475760134228	0.991258389262	0.0937665973154	44.9865771812	46.8590604027	47.6644295302	44.7516778523	46.0654362416	25255864.2434	4761796.33723	504762.680736	3586305.44223	0.0331535680566	5286860.93547	999334.526331	93636.0437322	683041.247324	23.9713686423	3669489.7813	605185.657533	66731.3631561	432893.720921	23.5144353537	2431800.07634	375034.892955	39943.6280255	267353.510798	13.0606155197	97847226.9521	53035600.7846	1879171.39043	345231.087718	21079990.6114	17047398.1305	3648178.60262	161621555.748	131446220.794	3245798.43007	852235.575301	48186788.8889	37242218.6036	6282990.38208	97074224.6639	62589979.6049	1859548.30454	403799.425092	23922624.6493	18952016.4807	3522775.99831	95309719.5008	66762147.1071	1714208.55218	457222.199778	26206280.6634	20769909.7589	2967072.1067	3.652946547	0.815300948311	0.142588886988	0.169629930654	0.0661222600588	4.48343670751	10.3147992783	6.72802599372	6.49743682305	0.298410506503	7.00592470063	9161003.75912	1685337.85351	176268.428913	1242398.48032	15.144893271	112963181.716	78458487.0726	2174681.66931	514622.071972	29848921.2033	23502885.7435	4105254.27243
1369	169	par_mem_mp	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.101857	-1	147		1.07955782313	1.17480442177	0.0802799183673	2.56884720408	1.21681972789	0.222434068027	0.991675170068	0.105533639456	56.9659863946	61.6802721088	60.8503401361	53.2925170068	58.1972789116	13499906.1791	2871763.83721	250218.535342	2050163.95359	0.0	4770797.26253	971384.479768	90490.9128477	665962.171658	24.6197449904	2478298.81316	532182.825693	46799.0362472	350463.130634	11.4609935295	2217474.45618	408006.611017	43088.787947	289237.974197	15.1103854977	1751237539.39	214551368.528	37820626.6591	45912.5169705	4639677.15791	35783837.135	54940000.9875	1798480408.07	226686624.692	33347909.5666	58750.9487811	7333846.72085	35869001.9537	49278998.8052	1761998876.99	232880070.815	33417319.3804	59400.266985	7382477.78654	36868480.3433	49273988.6633	133411106.781	33144496.6976	778657.103757	97998.2446357	7997814.72916	6324326.19616	2028683.21982	37.3331105586	0.281101225031	0.0992329768078	0.0895103546917	0.033022917905	97.1782831649	98.5265471355	95.9869878544	6.0261822481	0.125716868609	74.4295001007	5741619.17773	1195834.43842	107649.318096	838956.807519	12.7977810044	1361281982.81	176815640.183	26341128.1775	65515.4943431	6838454.09862	28711411.407	38880417.919
1370	170	mp_bus_spd	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.121346	-1	148		1.07889358108	1.1826097973	0.0829731351351	4.22949014189	1.21265202703	0.0932909391892	0.991807432432	0.117988168919	66.6959459459	73.25	73.0608108108	65.0067567568	69.5033783784	13736447.042	2903561.0842	253513.495541	2067358.59135	0.132225512728	7566721.38918	1535270.45838	141671.180673	1059172.79572	27.8709364249	3604547.10929	658874.017	68040.5493121	464754.097979	26.7008455844	6788046.95656	1408548.22997	125781.713008	972595.159002	127.23958644	1700706311.19	1458182329.46	42797109.1264	98778.9810481	736208157.885	278249835.257	18082044.0687	1766170479.97	1522901326.94	44607457.138	127028.699401	768832422.052	291417008.003	19622213.7974	1741832640.55	1446691088.22	44871806.6053	108692.891213	730455362.36	276470808.739	20115902.984	1704504510.6	1442576882.23	40135325.4171	173138.245734	728450291.401	278009553.547	17337325.3584	47.8267542593	0.28033778054	0.0416583412817	0.0836232271875	0.126156433978	94.5199475467	97.5658588942	96.5734947247	92.8139738549	0.132943945747	95.3683187551	7923940.62425	1626563.44739	147251.734633	1140970.16101	45.4858984905	1728303485.58	1467587906.71	43102924.5717	126909.704349	740986558.424	281036801.387	18789371.5521
1371	171	mp_bus_spd2	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.10103	-1	148		1.07888513514	1.18407939189	0.0860027702703	4.53903343243	1.21253378378	0.0951748243243	0.991545608108	0.123020216216	69.6554054054	76.5878378378	76.1013513514	67.4797297297	72.4560810811	15505167.2027	3256769.10952	291340.104628	2323270.22652	19.285777179	7021542.08141	1473885.20814	128938.769125	1022096.79409	11.0254413617	4251186.63632	872174.797721	79938.1959859	584937.367262	13.6675120687	5784003.78643	1164090.25647	107790.928715	809919.814244	4.8158596894	1734195209.73	1361399339.76	54699589.7931	102747.92544	654512500.265	332035809.813	18772393.6332	1764914606.76	1460334118.37	52490764.2122	114790.195286	691629761.011	357839059.54	19898880.4042	1760064386.94	1282454145.06	60419665.2929	116353.91749	614138007.742	314392544.728	20301615.121	1677498835.1	1254277948.77	51215042.6954	170906.230486	612929706.612	308651038.486	17530622.6122	48.0282260858	0.351067487571	0.223875311864	0.0526726040718	0.166262628062	95.840620569	97.3082718239	96.6952934443	93.0753003608	0.198469507892	95.7298715495	8140474.92672	1691729.84296	152001.999614	1185056.05053	12.1986475747	1734168259.63	1339616387.99	54706265.4984	126199.567175	643302493.907	328229613.142	19125877.9426
1372	172	mp_dhry	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.04148	-1	149		1.07946308725	1.17586409396	0.0750911677852	2.73552660403	1.21068791946	0.0290878389262	0.991208053691	0.112752557047	59.5369127517	63.4697986577	63.932885906	58.1744966443	61.2785234899	14411968.9058	3086726.47918	277145.295761	2199376.01753	24.9802096419	3852828.40284	843765.28135	74737.37163	567436.485987	13.7510216962	3135983.06937	621451.790013	65598.6813014	436578.78032	104.844012195	992069.227841	194556.174319	19429.1675606	138591.189749	2.45750594395	823782021.595	1056160184.37	7953809.78983	21945.7768668	372786160.338	288076579.139	13512.3313808	814293080.586	1034886964.62	8008591.07221	18649.6284285	365240493.17	282701570.545	9062.00951283	770260736.904	909770385.041	9119497.9083	18884.5541196	321123914.729	249457685.116	7842.44025169	788655597.312	1000410713.81	7686815.52963	89586.5669775	354494828.359	275216636.786	36473.0589349	22.6708673636	0.3106502425	0.245208836683	0.0594137581938	0.0	46.3054023523	45.8416082446	43.4816169383	44.9292014246	0.153818209345	45.13945724	5598212.40147	1186624.93122	109227.629063	835495.618396	36.5081873691	799247859.099	1000307061.96	8192178.575	37266.6315981	353411349.149	273863117.896	16722.4600201
1373	173	mp_mflops	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.043546	-1	149		1.07997483221	1.16794463087	0.0643623355705	1.01403008054	1.21177013423	0.036116147651	0.991291946309	0.0935101409396	45.288590604	46.8255033557	47.9597315436	44.9194630872	46.2483221477	14665708.1339	3147335.2164	284475.195822	2247833.82772	25.8387204605	4042932.55855	857449.021861	77893.18703	588705.182381	13.1739330794	2807504.2743	554469.209525	58227.0380859	395546.567549	13.1991056214	1314500.89884	314296.668613	22667.6310824	198329.695149	0.63094833354	241667189.057	190973576.357	902252.121018	15696.1728153	24618231.3451	1140270.85268	2102958.26352	237703104.937	190209761.436	726306.386949	19197.4170646	24353469.4723	1321037.9129	1750330.20793	202232230.383	157005355.864	731339.880065	20661.9315207	22401118.5181	1404435.98088	1914069.68078	237095853.139	179529362.925	951084.971214	101742.505506	27421020.5706	5724415.60823	2064806.90636	6.24967512126	0.3201201367	0.0662859290193	0.149020588573	0.0661238646564	12.9399972673	12.8650569598	10.8543784772	12.6909508052	0.150387629737	12.3375958774	5707661.4664	1218387.5291	110815.763005	857603.8182	13.2106768737	229674594.379	179429514.146	827745.839811	39324.5067268	24698459.9765	2397540.08867	1958041.26465
1374	174	mp_lp_neon	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.048936	-1	148		1.07930743243	1.17901182432	0.0761207567568	3.55147436486	1.21239864865	0.0620226081081	0.991638513514	0.108628864865	61.777027027	66.1959459459	65.6689189189	58.9662162162	63.152027027	24556645.4293	3183432.50769	290540.945852	2267182.702	20.5285047388	15037135.7121	1301260.41422	118413.989043	888784.787675	19.0520998907	13518689.0317	961826.141273	95658.9466372	671935.608008	16.6523344106	13940032.4269	1071622.4972	98837.6253402	747248.25652	3.09753177893	1773171223.62	896120402.171	27786953.183	5963315.79049	452581067.06	361686875.579	3728743.57786	1626001025.85	763432236.917	27456685.3532	5163979.18235	379362673.641	311819055.355	4037173.71729	1500313726.8	629194343.061	25650629.8687	4780226.76561	318320281.187	268938768.317	4633453.00812	1495527119.09	635195247.722	25698546.2785	4696983.53371	313935061.406	267394304.844	5092311.57057	40.1776237059	0.409116446134	0.172885307593	0.0531909311757	0.04013914905	96.4632468046	81.9261788242	75.4042169415	74.3654641251	0.168832958488	82.0397766738	16763125.65	1629535.3901	150862.876718	1143787.83855	14.8326177048	1598753273.84	730985557.468	26648203.6708	5151126.31804	366049770.824	302459751.024	4372920.46846
1375	175	mp_neon_mflops	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.048604	-1	148		1.07880067568	1.18694256757	0.0900560135135	5.13546535811	1.21808277027	0.156227925676	0.991663851351	0.127867702703	74.1283783784	80.3513513514	80.8918918919	71.6824324324	76.7635135135	14995027.4233	3026792.86311	277936.909412	2166875.18884	17.5387608799	5738360.6871	1094886.28946	98672.3571612	745988.687738	19.8364401591	7110599.06342	1284488.83038	137998.788273	928317.746646	66.7894796279	4963524.11459	927712.216199	83146.2320686	626771.092021	16.1288132354	1589792181.38	1407374424.11	11455945.3232	22344958.5939	124377658.801	325809854.932	30682263.8071	1700910635.2	1527481734.47	12195659.9005	23206283.9977	133783401.03	354500577.604	31780725.1823	1636752479.12	1470715788.15	11865326.5448	22145394.3149	128890472.087	340365840.241	31721353.885	1597604235.68	1456454665.74	11408765.4457	21660731.66	130107123.859	340803612.725	28581328.732	45.2209828921	0.426815741212	0.12622026748	0.166920159701	0.0602253650133	87.9881167566	94.0796136549	89.993706183	88.557284513	0.195045383352	90.1546802769	8201877.8221	1583470.04979	149438.571728	1116988.17881	30.0733734756	1631264882.85	1465506653.12	11731424.3035	22339342.1416	129289663.944	340369971.375	30691417.9016
1376	176	mp_randmem	4,5,6,7:4,5,6,7:4,5,6,7	1000	1800	30.054097	-1	148		1.0792652027	1.1854222973	0.0843661621622	4.80231394595	1.21001689189	0.0279448445946	0.99125	0.128005898649	72.2702702703	79.1081081081	78.9324324324	70.1689189189	75.1199324324	15452314.8128	3301366.91532	297428.971474	2352700.75858	18.1481766616	6041262.01884	1273768.05762	115962.299861	882244.82715	18.4532487054	2716421.3677	528047.799622	55252.5324543	370625.904749	16.6701010014	3184876.8536	650812.239364	61601.8215992	455281.453367	4.58046025656	1723599056.49	1376774033.32	55145877.1564	51411.0451702	412997662.985	375250215.016	27399.9284856	1696933385.74	1301400403.23	63832680.8283	46431.8707272	390528039.806	357855713.869	24533.8543456	1693659679.63	1299541066.74	55562393.1993	47024.7838194	383079874.244	359149298.971	25810.7455083	1573737335.82	1358956849.29	45967603.5491	112232.126299	426965610.302	370597689.868	50616.2407142	46.3634943841	0.261706561555	0.0600439487431	0.0329597890574	0.0601770802491	95.3154802413	93.8520910645	93.9705102512	86.7353293008	0.103721844901	92.4683527144	6848718.76323	1438498.75298	132561.406347	1015213.23596	14.4629966562	1671982364.42	1334168088.15	55127138.6833	64274.9565039	403392796.834	365713229.431	32090.1922635
